Date,Time,ID,pH,Air Temperature,TDS,Light Intensity,Humidity,EC,Label
20/05/2022,08:32:28 ,ICPKNW,9.8,29,770,787,8,1.54,13
20/05/2022,08:32:32 ,ICPKNW,6.28,22,1176,572,96,2.352,2
20/05/2022,08:32:36 ,ICPKNW,3.1,28,151,532,20,0.302,16
20/05/2022,08:32:40 ,ICPKNW,11.98,31,887,515,31,1.774,5
20/05/2022,08:32:44 ,ICPKNW,3.53,34,316,308,24,0.632,16
20/05/2022,08:32:48 ,ICPKNW,4.53,22,355,508,22,0.71,16
20/05/2022,08:32:52 ,ICPKNW,1.34,38,432,351,53,0.864,16
20/05/2022,08:32:56 ,ICPKNW,9.4,36,621,402,81,1.242,17
20/05/2022,08:33:00 ,ICPKNW,5.3,35,813,834,94,1.626,12
20/05/2022,08:33:04 ,ICPKNW,12.68,26,1132,104,75,2.264,5
20/05/2022,08:33:08 ,ICPKNW,12.48,26,1014,672,3,2.028,13
20/05/2022,08:33:12 ,ICPKNW,10.44,20,696,751,13,1.392,15
20/05/2022,08:33:16 ,ICPKNW,7.31,30,226,316,13,0.452,17
20/05/2022,08:33:20 ,ICPKNW,4.84,33,365,29,47,0.73,16
20/05/2022,08:33:24 ,ICPKNW,1.05,29,409,213,52,0.818,16
20/05/2022,08:33:28 ,ICPKNW,3.6,34,825,696,24,1.65,12
20/05/2022,08:33:32 ,ICPKNW,6.08,33,1039,980,41,2.078,2
20/05/2022,08:33:36 ,ICPKNW,5.52,22,1254,167,53,2.508,0
20/05/2022,08:33:40 ,ICPKNW,9.33,37,440,617,63,0.88,15
20/05/2022,08:33:44 ,ICPKNW,7.06,40,686,405,68,1.372,17
20/05/2022,08:33:48 ,ICPKNW,10.41,24,142,170,58,0.284,17
20/05/2022,08:33:52 ,ICPKNW,2.61,36,1036,566,91,2.072,12
20/05/2022,08:33:56 ,ICPKNW,3.58,33,724,201,82,1.448,4
20/05/2022,08:34:00 ,ICPKNW,7.46,38,834,526,97,1.668,5
20/05/2022,08:34:04 ,ICPKNW,9.91,32,1402,952,87,2.804,13
20/05/2022,08:34:08 ,ICPKNW,10.46,36,155,147,37,0.31,17
20/05/2022,08:34:12 ,ICPKNW,5.56,26,1251,578,7,2.502,2
20/05/2022,08:34:16 ,ICPKNW,6.46,28,1081,183,72,2.162,0
20/05/2022,08:34:20 ,ICPKNW,10.67,28,810,174,49,1.62,5
20/05/2022,08:34:24 ,ICPKNW,7.91,32,324,297,8,0.648,17
20/05/2022,08:34:28 ,ICPKNW,12.54,30,1480,858,55,2.96,13
20/05/2022,08:34:32 ,ICPKNW,8.6,32,290,581,55,0.58,15
20/05/2022,08:34:36 ,ICPKNW,9.27,26,1131,526,6,2.262,5
20/05/2022,08:34:40 ,ICPKNW,1.75,20,1405,454,44,2.81,4
20/05/2022,08:34:44 ,ICPKNW,4.97,29,289,754,83,0.578,14
20/05/2022,08:34:48 ,ICPKNW,3.85,37,1374,117,96,2.748,4
20/05/2022,08:34:52 ,ICPKNW,9.33,21,244,479,69,0.488,17
20/05/2022,08:34:56 ,ICPKNW,11.15,31,963,941,56,1.926,13
20/05/2022,08:35:00 ,ICPKNW,2.35,24,894,781,52,1.788,12
20/05/2022,08:35:04 ,ICPKNW,11.15,26,967,399,19,1.934,5
20/05/2022,08:35:08 ,ICPKNW,10.08,39,285,51,45,0.57,17
20/05/2022,08:35:12 ,ICPKNW,12.68,30,209,903,14,0.418,15
20/05/2022,08:35:16 ,ICPKNW,11.7,24,229,913,80,0.458,15
20/05/2022,08:35:20 ,ICPKNW,8.12,29,1288,788,28,2.576,13
20/05/2022,08:35:24 ,ICPKNW,10.39,37,1439,737,27,2.878,13
20/05/2022,08:35:28 ,ICPKNW,1.66,40,728,990,35,1.456,12
20/05/2022,08:35:32 ,ICPKNW,11.9,31,988,22,10,1.976,5
20/05/2022,08:35:36 ,ICPKNW,11.58,31,816,548,2,1.632,5
20/05/2022,08:35:40 ,ICPKNW,5.38,40,1057,905,38,2.114,12
20/05/2022,08:35:44 ,ICPKNW,12.15,20,909,56,62,1.818,5
20/05/2022,08:35:48 ,ICPKNW,1.66,30,1154,645,74,2.308,12
20/05/2022,08:35:52 ,ICPKNW,3.07,24,176,31,39,0.352,16
20/05/2022,08:35:56 ,ICPKNW,7.72,21,1396,354,50,2.792,5
20/05/2022,08:36:00 ,ICPKNW,12.68,36,619,795,45,1.238,15
20/05/2022,08:36:04 ,ICPKNW,6.01,32,1262,361,29,2.524,0
20/05/2022,08:36:08 ,ICPKNW,8.26,20,559,883,5,1.118,15
20/05/2022,08:36:12 ,ICPKNW,12.18,37,768,841,61,1.536,13
20/05/2022,08:36:16 ,ICPKNW,8.57,27,368,239,52,0.736,17
20/05/2022,08:36:20 ,ICPKNW,1.91,25,340,675,74,0.68,14
20/05/2022,08:36:24 ,ICPKNW,2.6,35,776,925,84,1.552,12
20/05/2022,08:36:28 ,ICPKNW,9.36,34,1228,30,80,2.456,5
20/05/2022,08:36:32 ,ICPKNW,6.94,23,1246,322,50,2.492,5
20/05/2022,08:36:36 ,ICPKNW,11.5,36,591,408,0,1.182,17
20/05/2022,08:36:40 ,ICPKNW,9.91,39,915,20,96,1.83,5
20/05/2022,08:36:44 ,ICPKNW,6.36,28,1089,960,73,2.178,2
20/05/2022,08:36:48 ,ICPKNW,4.73,34,173,707,53,0.346,14
20/05/2022,08:36:52 ,ICPKNW,5.52,34,1053,786,19,2.106,2
20/05/2022,08:36:56 ,ICPKNW,10.32,23,1178,35,1,2.356,5
20/05/2022,08:37:00 ,ICPKNW,7.6,20,394,479,67,0.788,17
20/05/2022,08:37:04 ,ICPKNW,8.67,31,1481,292,24,2.962,5
20/05/2022,08:37:08 ,ICPKNW,4.65,24,1296,156,7,2.592,4
20/05/2022,08:37:12 ,ICPKNW,10.93,35,1107,465,31,2.214,5
20/05/2022,08:37:16 ,ICPKNW,1.9,23,909,316,57,1.818,4
20/05/2022,08:37:20 ,ICPKNW,6.75,34,230,551,7,0.46,15
20/05/2022,08:37:24 ,ICPKNW,4.85,24,670,391,66,1.34,16
20/05/2022,08:37:28 ,ICPKNW,9.54,28,1214,849,52,2.428,13
20/05/2022,08:37:32 ,ICPKNW,10.46,22,119,563,55,0.238,15
20/05/2022,08:37:36 ,ICPKNW,1.98,28,1161,298,27,2.322,4
20/05/2022,08:37:40 ,ICPKNW,2.82,21,1309,166,40,2.618,4
20/05/2022,08:37:44 ,ICPKNW,1.04,35,1236,477,96,2.472,4
20/05/2022,08:37:48 ,ICPKNW,7.18,33,886,515,53,1.772,5
20/05/2022,08:37:52 ,ICPKNW,4.98,21,964,477,16,1.928,4
20/05/2022,08:37:56 ,ICPKNW,9.17,37,264,866,35,0.528,15
20/05/2022,08:38:00 ,ICPKNW,4.05,37,843,407,100,1.686,4
20/05/2022,08:38:04 ,ICPKNW,12.96,25,755,444,79,1.51,5
20/05/2022,08:38:08 ,ICPKNW,7.48,23,201,45,9,0.402,17
20/05/2022,08:38:12 ,ICPKNW,11.13,32,1316,242,21,2.632,5
20/05/2022,08:38:16 ,ICPKNW,7.24,29,239,131,47,0.478,17
20/05/2022,08:38:20 ,ICPKNW,2.59,39,416,945,44,0.832,14
20/05/2022,08:38:24 ,ICPKNW,3.78,38,1022,1002,24,2.044,12
20/05/2022,08:38:28 ,ICPKNW,11.14,30,1052,843,14,2.104,13
20/05/2022,08:38:32 ,ICPKNW,1.53,33,624,725,35,1.248,14
20/05/2022,08:38:36 ,ICPKNW,5.88,37,635,232,48,1.27,3
20/05/2022,08:38:40 ,ICPKNW,7.16,39,815,870,77,1.63,13
20/05/2022,08:38:44 ,ICPKNW,6.73,29,873,719,51,1.746,13
20/05/2022,08:38:48 ,ICPKNW,1.22,32,1158,106,9,2.316,4
20/05/2022,08:38:52 ,ICPKNW,2.59,25,337,321,50,0.674,16
20/05/2022,08:38:56 ,ICPKNW,12.03,21,170,0,62,0.34,17
20/05/2022,08:39:00 ,ICPKNW,2.13,30,1122,474,49,2.244,4
20/05/2022,08:39:04 ,ICPKNW,2.12,33,757,671,98,1.514,12
20/05/2022,08:39:08 ,ICPKNW,2.44,29,1490,230,78,2.98,4
20/05/2022,08:39:12 ,ICPKNW,3.33,35,288,882,39,0.576,14
20/05/2022,08:39:16 ,ICPKNW,1.96,26,1276,468,96,2.552,4
20/05/2022,08:39:20 ,ICPKNW,12.65,20,698,705,54,1.396,15
20/05/2022,08:39:24 ,ICPKNW,3.96,40,1215,30,20,2.43,4
20/05/2022,08:39:28 ,ICPKNW,5.4,28,598,982,79,1.196,14
20/05/2022,08:39:32 ,ICPKNW,7.26,40,578,237,55,1.156,17
20/05/2022,08:39:36 ,ICPKNW,9.97,26,1091,970,36,2.182,13
20/05/2022,08:39:40 ,ICPKNW,6.56,39,659,936,74,1.318,15
20/05/2022,08:39:44 ,ICPKNW,7.7,40,1308,852,27,2.616,13
20/05/2022,08:39:48 ,ICPKNW,2.56,24,1106,364,98,2.212,4
20/05/2022,08:39:52 ,ICPKNW,11.09,40,727,614,43,1.454,13
20/05/2022,08:39:56 ,ICPKNW,9.6,21,1420,915,49,2.84,13
20/05/2022,08:40:00 ,ICPKNW,6.3,27,205,731,67,0.41,11
20/05/2022,08:40:04 ,ICPKNW,5.62,34,1201,550,38,2.402,0
20/05/2022,08:40:08 ,ICPKNW,4.35,40,673,8,15,1.346,16
20/05/2022,08:40:12 ,ICPKNW,5.12,23,1076,211,11,2.152,4
20/05/2022,08:40:16 ,ICPKNW,12.32,38,1395,380,70,2.79,5
20/05/2022,08:40:20 ,ICPKNW,4.28,24,106,704,73,0.212,14
20/05/2022,08:40:24 ,ICPKNW,11.2,29,1203,341,50,2.406,5
20/05/2022,08:40:28 ,ICPKNW,7.7,21,962,741,47,1.924,13
20/05/2022,08:40:32 ,ICPKNW,10.26,36,1211,962,64,2.422,13
20/05/2022,08:40:36 ,ICPKNW,12.89,23,1050,584,4,2.1,13
20/05/2022,08:40:40 ,ICPKNW,2.06,21,1336,304,65,2.672,4
20/05/2022,08:40:44 ,ICPKNW,9.86,30,362,603,41,0.724,15
20/05/2022,08:40:48 ,ICPKNW,8.52,26,343,947,42,0.686,15
20/05/2022,08:40:52 ,ICPKNW,6.27,31,822,789,23,1.644,2
20/05/2022,08:40:56 ,ICPKNW,5.97,34,234,128,56,0.468,3
20/05/2022,08:41:00 ,ICPKNW,5.5,28,561,882,38,1.122,11
20/05/2022,08:41:04 ,ICPKNW,6.86,25,327,849,90,0.654,15
20/05/2022,08:41:08 ,ICPKNW,5.8,26,218,991,94,0.436,11
20/05/2022,08:41:12 ,ICPKNW,9.64,29,594,763,31,1.188,15
20/05/2022,08:41:16 ,ICPKNW,9.45,31,508,184,24,1.016,17
20/05/2022,08:41:20 ,ICPKNW,3.53,22,509,1000,36,1.018,14
20/05/2022,08:41:24 ,ICPKNW,10.49,28,552,955,77,1.104,15
20/05/2022,08:41:28 ,ICPKNW,8.49,23,720,859,3,1.44,13
20/05/2022,08:41:32 ,ICPKNW,3.6,24,1239,297,75,2.478,4
20/05/2022,08:41:36 ,ICPKNW,10.14,37,1365,236,45,2.73,5
20/05/2022,08:41:40 ,ICPKNW,7.5,28,683,241,88,1.366,17
20/05/2022,08:41:44 ,ICPKNW,3.31,40,1464,223,64,2.928,4
20/05/2022,08:41:48 ,ICPKNW,7.26,20,163,884,79,0.326,15
20/05/2022,08:41:52 ,ICPKNW,11.06,39,347,218,28,0.694,17
20/05/2022,08:41:56 ,ICPKNW,3.35,39,155,398,44,0.31,16
20/05/2022,08:42:00 ,ICPKNW,5.12,21,933,308,58,1.866,4
20/05/2022,08:42:04 ,ICPKNW,3.75,38,218,166,77,0.436,16
20/05/2022,08:42:08 ,ICPKNW,4.14,37,397,593,85,0.794,14
20/05/2022,08:42:12 ,ICPKNW,7.42,32,319,34,45,0.638,17
20/05/2022,08:42:16 ,ICPKNW,5.16,24,1356,189,56,2.712,4
20/05/2022,08:42:20 ,ICPKNW,11.39,23,540,1011,81,1.08,15
20/05/2022,08:42:24 ,ICPKNW,7.17,40,157,640,20,0.314,15
20/05/2022,08:42:28 ,ICPKNW,3.06,28,562,823,48,1.124,14
20/05/2022,08:42:32 ,ICPKNW,10.55,37,1409,929,93,2.818,13
20/05/2022,08:42:36 ,ICPKNW,2.49,33,292,854,53,0.584,14
20/05/2022,08:42:40 ,ICPKNW,12.88,21,452,246,45,0.904,17
20/05/2022,08:42:44 ,ICPKNW,4.56,29,1163,775,81,2.326,12
20/05/2022,08:42:48 ,ICPKNW,3.16,29,972,24,30,1.944,4
20/05/2022,08:42:52 ,ICPKNW,2.45,23,223,317,65,0.446,16
20/05/2022,08:42:56 ,ICPKNW,2.18,39,123,824,94,0.246,14
20/05/2022,08:43:00 ,ICPKNW,6.8,23,207,549,54,0.414,17
20/05/2022,08:43:04 ,ICPKNW,9.62,35,604,560,11,1.208,15
20/05/2022,08:43:08 ,ICPKNW,9.34,25,1171,741,57,2.342,13
20/05/2022,08:43:12 ,ICPKNW,2.32,27,970,126,74,1.94,4
20/05/2022,08:43:16 ,ICPKNW,9.94,34,468,26,9,0.936,17
20/05/2022,08:43:20 ,ICPKNW,6,37,241,649,13,0.482,11
20/05/2022,08:43:24 ,ICPKNW,3.76,22,811,172,8,1.622,4
20/05/2022,08:43:28 ,ICPKNW,9.68,40,504,934,100,1.008,15
20/05/2022,08:43:32 ,ICPKNW,11.13,26,1372,875,26,2.744,13
20/05/2022,08:43:36 ,ICPKNW,6.35,32,1176,139,71,2.352,0
20/05/2022,08:43:40 ,ICPKNW,11.76,36,447,602,73,0.894,15
20/05/2022,08:43:44 ,ICPKNW,9.63,23,1470,699,12,2.94,13
20/05/2022,08:43:48 ,ICPKNW,3.04,23,745,1019,83,1.49,12
20/05/2022,08:43:52 ,ICPKNW,9.99,40,537,291,70,1.074,17
20/05/2022,08:43:56 ,ICPKNW,9.4,27,777,71,100,1.554,5
20/05/2022,08:44:00 ,ICPKNW,9.18,37,176,49,82,0.352,17
20/05/2022,08:44:04 ,ICPKNW,5.91,37,122,644,79,0.244,11
20/05/2022,08:44:08 ,ICPKNW,7.12,37,1465,330,71,2.93,5
20/05/2022,08:44:12 ,ICPKNW,3.95,27,1417,42,47,2.834,4
20/05/2022,08:44:16 ,ICPKNW,9.22,22,405,684,15,0.81,15
20/05/2022,08:44:20 ,ICPKNW,8,31,1038,644,16,2.076,13
20/05/2022,08:44:24 ,ICPKNW,7.07,32,507,892,75,1.014,15
20/05/2022,08:44:28 ,ICPKNW,8.68,31,161,162,18,0.322,17
20/05/2022,08:44:32 ,ICPKNW,2.01,21,1267,32,95,2.534,4
20/05/2022,08:44:36 ,ICPKNW,1.02,20,747,286,98,1.494,4
20/05/2022,08:44:40 ,ICPKNW,8.29,25,313,157,7,0.626,17
20/05/2022,08:44:44 ,ICPKNW,7.48,39,1471,408,6,2.942,5
20/05/2022,08:44:48 ,ICPKNW,12.9,31,1309,244,11,2.618,5
20/05/2022,08:44:52 ,ICPKNW,2.39,25,708,329,87,1.416,4
20/05/2022,08:44:56 ,ICPKNW,9.38,37,1257,10,36,2.514,5
20/05/2022,08:45:00 ,ICPKNW,12.67,21,1206,282,85,2.412,5
20/05/2022,08:45:04 ,ICPKNW,10.66,23,1389,836,62,2.778,13
20/05/2022,08:45:08 ,ICPKNW,4.1,32,683,1016,45,1.366,14
20/05/2022,08:45:12 ,ICPKNW,1.43,21,317,783,30,0.634,14
20/05/2022,08:45:16 ,ICPKNW,2.75,35,993,189,32,1.986,4
20/05/2022,08:45:20 ,ICPKNW,3.74,38,923,307,35,1.846,4
20/05/2022,08:45:24 ,ICPKNW,10.36,35,1102,540,33,2.204,5
20/05/2022,08:45:28 ,ICPKNW,9.2,40,524,660,14,1.048,15
20/05/2022,08:45:32 ,ICPKNW,3.2,21,228,566,53,0.456,14
20/05/2022,08:45:36 ,ICPKNW,6.92,33,124,35,1,0.248,17
20/05/2022,08:45:40 ,ICPKNW,2.76,32,111,489,88,0.222,16
20/05/2022,08:45:44 ,ICPKNW,12.33,23,533,394,41,1.066,17
20/05/2022,08:45:48 ,ICPKNW,5.43,39,208,901,75,0.416,14
20/05/2022,08:45:52 ,ICPKNW,2.88,26,134,185,98,0.268,16
20/05/2022,08:45:56 ,ICPKNW,2.91,24,653,291,98,1.306,16
20/05/2022,08:46:00 ,ICPKNW,11.75,35,671,93,98,1.342,17
20/05/2022,08:46:04 ,ICPKNW,3.95,34,1343,789,50,2.686,12
20/05/2022,08:46:08 ,ICPKNW,9.66,40,546,402,0,1.092,17
20/05/2022,08:46:12 ,ICPKNW,7.5,26,1140,811,100,2.28,13
20/05/2022,08:46:16 ,ICPKNW,12.85,20,842,218,9,1.684,5
20/05/2022,08:46:20 ,ICPKNW,8.87,27,791,755,29,1.582,13
20/05/2022,08:46:24 ,ICPKNW,6.85,27,476,17,55,0.952,17
20/05/2022,08:46:28 ,ICPKNW,11.22,39,316,781,84,0.632,15
20/05/2022,08:46:32 ,ICPKNW,5.72,30,1047,709,13,2.094,2
20/05/2022,08:46:36 ,ICPKNW,8.19,39,438,931,3,0.876,15
20/05/2022,08:46:40 ,ICPKNW,7.16,39,942,966,22,1.884,13
20/05/2022,08:46:44 ,ICPKNW,10.46,29,1039,1005,28,2.078,13
20/05/2022,08:46:48 ,ICPKNW,4,25,1294,989,17,2.588,12
20/05/2022,08:46:52 ,ICPKNW,8.53,32,1377,775,12,2.754,13
20/05/2022,08:46:56 ,ICPKNW,4.6,20,1143,456,14,2.286,4
20/05/2022,08:47:00 ,ICPKNW,9.59,34,156,278,38,0.312,17
20/05/2022,08:47:04 ,ICPKNW,3.14,30,242,533,1,0.484,16
20/05/2022,08:47:08 ,ICPKNW,4.67,39,115,642,82,0.23,14
20/05/2022,08:47:12 ,ICPKNW,10.74,24,226,432,75,0.452,17
20/05/2022,08:47:16 ,ICPKNW,6.63,40,1150,597,37,2.3,13
20/05/2022,08:47:20 ,ICPKNW,7.24,28,1131,143,41,2.262,5
20/05/2022,08:47:24 ,ICPKNW,3.5,24,302,154,8,0.604,16
20/05/2022,08:47:28 ,ICPKNW,10.13,29,564,489,73,1.128,17
20/05/2022,08:47:32 ,ICPKNW,4.05,33,515,325,61,1.03,16
20/05/2022,08:47:36 ,ICPKNW,7.17,30,487,801,80,0.974,15
20/05/2022,08:47:40 ,ICPKNW,10.28,31,480,618,62,0.96,15
20/05/2022,08:47:44 ,ICPKNW,8.99,20,298,188,75,0.596,17
20/05/2022,08:47:48 ,ICPKNW,10.55,21,229,248,54,0.458,17
20/05/2022,08:47:52 ,ICPKNW,4.2,33,1119,313,38,2.238,4
20/05/2022,08:47:56 ,ICPKNW,5.12,23,1016,889,65,2.032,12
20/05/2022,08:48:00 ,ICPKNW,1.39,36,1396,687,76,2.792,12
20/05/2022,08:48:04 ,ICPKNW,9.3,34,467,672,5,0.934,15
20/05/2022,08:48:08 ,ICPKNW,9.54,29,1212,898,63,2.424,13
20/05/2022,08:48:12 ,ICPKNW,8.87,24,624,989,100,1.248,15
20/05/2022,08:48:16 ,ICPKNW,3.06,35,141,459,84,0.282,16
20/05/2022,08:48:20 ,ICPKNW,4.88,31,154,989,87,0.308,14
20/05/2022,08:48:24 ,ICPKNW,12.09,32,570,988,3,1.14,15
20/05/2022,08:48:28 ,ICPKNW,1.77,26,562,35,78,1.124,16
20/05/2022,08:48:32 ,ICPKNW,7.84,31,1268,970,55,2.536,13
20/05/2022,08:48:36 ,ICPKNW,7.73,32,690,458,32,1.38,17
20/05/2022,08:48:40 ,ICPKNW,2.39,27,1321,273,29,2.642,4
20/05/2022,08:48:44 ,ICPKNW,11.04,32,1162,250,41,2.324,5
20/05/2022,08:48:48 ,ICPKNW,6.46,27,614,872,10,1.228,11
20/05/2022,08:48:52 ,ICPKNW,12.16,40,453,806,92,0.906,15
20/05/2022,08:48:56 ,ICPKNW,4.79,21,411,808,92,0.822,14
20/05/2022,08:49:00 ,ICPKNW,11.87,29,710,366,73,1.42,5
20/05/2022,08:49:04 ,ICPKNW,3.02,35,1040,706,71,2.08,12
20/05/2022,08:49:08 ,ICPKNW,11.49,25,1357,950,18,2.714,13
20/05/2022,08:49:12 ,ICPKNW,4.16,28,716,597,43,1.432,12
20/05/2022,08:49:16 ,ICPKNW,8.14,30,1363,593,35,2.726,13
20/05/2022,08:49:20 ,ICPKNW,3.63,23,1432,557,91,2.864,12
20/05/2022,08:49:24 ,ICPKNW,3.99,26,472,877,3,0.944,14
20/05/2022,08:49:28 ,ICPKNW,5.11,37,157,281,53,0.314,16
20/05/2022,08:49:32 ,ICPKNW,12.17,32,411,888,85,0.822,15
20/05/2022,08:49:36 ,ICPKNW,6.59,30,1024,983,73,2.048,13
20/05/2022,08:49:40 ,ICPKNW,3.18,24,1480,248,46,2.96,4
20/05/2022,08:49:44 ,ICPKNW,5.93,35,297,680,71,0.594,11
20/05/2022,08:49:48 ,ICPKNW,5.31,35,162,127,17,0.324,16
20/05/2022,08:49:52 ,ICPKNW,8.97,37,188,323,2,0.376,17
20/05/2022,08:49:56 ,ICPKNW,1.12,33,368,238,67,0.736,16
20/05/2022,08:50:00 ,ICPKNW,3.93,26,858,129,98,1.716,4
20/05/2022,08:50:04 ,ICPKNW,11.3,20,1463,547,99,2.926,5
20/05/2022,08:50:08 ,ICPKNW,10.35,39,803,997,52,1.606,13
20/05/2022,08:50:12 ,ICPKNW,2.21,39,816,325,8,1.632,4
20/05/2022,08:50:16 ,ICPKNW,12.39,32,1481,437,60,2.962,5
20/05/2022,08:50:20 ,ICPKNW,8.87,29,869,873,65,1.738,13
20/05/2022,08:50:24 ,ICPKNW,10.49,30,820,517,66,1.64,5
20/05/2022,08:50:28 ,ICPKNW,12.39,26,816,900,16,1.632,13
20/05/2022,08:50:32 ,ICPKNW,1.88,24,1172,944,3,2.344,12
20/05/2022,08:50:36 ,ICPKNW,1.71,36,764,650,79,1.528,12
20/05/2022,08:50:40 ,ICPKNW,6.45,36,422,180,49,0.844,3
20/05/2022,08:50:44 ,ICPKNW,2.39,23,253,960,17,0.506,14
20/05/2022,08:50:48 ,ICPKNW,5.62,23,979,777,56,1.958,2
20/05/2022,08:50:52 ,ICPKNW,2.75,25,164,243,64,0.328,16
20/05/2022,08:50:56 ,ICPKNW,5.68,25,1447,663,48,2.894,2
20/05/2022,08:51:00 ,ICPKNW,4.18,37,320,681,4,0.64,14
20/05/2022,08:51:04 ,ICPKNW,3.32,27,731,864,30,1.462,12
20/05/2022,08:51:08 ,ICPKNW,6.04,40,337,935,36,0.674,11
20/05/2022,08:51:12 ,ICPKNW,2.53,26,1073,556,48,2.146,12
20/05/2022,08:51:16 ,ICPKNW,9.68,38,1102,418,3,2.204,5
20/05/2022,08:51:20 ,ICPKNW,11.73,32,768,882,87,1.536,13
20/05/2022,08:51:24 ,ICPKNW,11.54,22,1114,500,33,2.228,5
20/05/2022,08:51:28 ,ICPKNW,3.97,31,518,146,64,1.036,16
20/05/2022,08:51:32 ,ICPKNW,10.48,28,541,363,80,1.082,17
20/05/2022,08:51:36 ,ICPKNW,12.11,39,1475,553,100,2.95,13
20/05/2022,08:51:40 ,ICPKNW,4.81,20,799,917,80,1.598,12
20/05/2022,08:51:44 ,ICPKNW,7.75,27,941,986,55,1.882,13
20/05/2022,08:51:48 ,ICPKNW,3.89,26,1296,462,29,2.592,4
20/05/2022,08:51:52 ,ICPKNW,8.66,38,291,727,35,0.582,15
20/05/2022,08:51:56 ,ICPKNW,2.48,27,674,342,88,1.348,16
20/05/2022,08:52:00 ,ICPKNW,5.12,30,281,396,39,0.562,16
20/05/2022,08:52:04 ,ICPKNW,4.89,23,1005,905,51,2.01,12
20/05/2022,08:52:08 ,ICPKNW,9.11,26,775,433,60,1.55,5
20/05/2022,08:52:12 ,ICPKNW,3.78,37,361,949,64,0.722,14
20/05/2022,08:52:16 ,ICPKNW,12.76,23,455,846,58,0.91,15
20/05/2022,08:52:20 ,ICPKNW,11.12,38,838,240,64,1.676,5
20/05/2022,08:52:24 ,ICPKNW,5.23,26,1313,578,81,2.626,12
20/05/2022,08:52:28 ,ICPKNW,6.27,28,529,538,37,1.058,3
20/05/2022,08:52:32 ,ICPKNW,2.09,36,993,150,94,1.986,4
20/05/2022,08:52:36 ,ICPKNW,10.89,28,1311,433,93,2.622,5
20/05/2022,08:52:40 ,ICPKNW,2.76,24,1368,953,41,2.736,12
20/05/2022,08:52:44 ,ICPKNW,9.73,34,748,784,25,1.496,13
20/05/2022,08:52:48 ,ICPKNW,1.29,26,700,171,9,1.4,4
20/05/2022,08:52:52 ,ICPKNW,8.63,21,1192,683,1,2.384,13
20/05/2022,08:52:56 ,ICPKNW,11.77,31,195,713,77,0.39,15
20/05/2022,08:53:00 ,ICPKNW,10.94,22,829,550,62,1.658,5
20/05/2022,08:53:04 ,ICPKNW,11.75,21,611,138,43,1.222,17
20/05/2022,08:53:08 ,ICPKNW,5.61,39,1314,8,87,2.628,0
20/05/2022,08:53:12 ,ICPKNW,6.74,26,395,597,70,0.79,15
20/05/2022,08:53:16 ,ICPKNW,10.82,25,789,836,80,1.578,13
20/05/2022,08:53:20 ,ICPKNW,10.56,37,115,1007,73,0.23,15
20/05/2022,08:53:24 ,ICPKNW,11.16,32,453,379,0,0.906,17
20/05/2022,08:53:28 ,ICPKNW,10.13,39,100,794,2,0.2,15
20/05/2022,08:53:32 ,ICPKNW,2.5,29,1172,173,4,2.344,4
20/05/2022,08:53:36 ,ICPKNW,7.84,36,1079,40,32,2.158,5
20/05/2022,08:53:40 ,ICPKNW,3.55,29,1289,778,6,2.578,12
20/05/2022,08:53:44 ,ICPKNW,6.02,20,1480,879,1,2.96,2
20/05/2022,08:53:48 ,ICPKNW,12.74,26,805,345,13,1.61,5
20/05/2022,08:53:52 ,ICPKNW,8.18,34,563,616,36,1.126,15
20/05/2022,08:53:56 ,ICPKNW,6.25,34,504,976,86,1.008,11
20/05/2022,08:54:00 ,ICPKNW,9.82,32,376,583,96,0.752,15
20/05/2022,08:54:04 ,ICPKNW,12.92,28,1296,0,70,2.592,5
20/05/2022,08:54:08 ,ICPKNW,5.62,24,235,500,56,0.47,3
20/05/2022,08:54:12 ,ICPKNW,1.3,32,251,967,65,0.502,14
20/05/2022,08:54:16 ,ICPKNW,11.46,23,231,212,92,0.462,17
20/05/2022,08:54:20 ,ICPKNW,4.3,31,624,202,81,1.248,16
20/05/2022,08:54:24 ,ICPKNW,4.64,36,593,184,75,1.186,16
20/05/2022,08:54:28 ,ICPKNW,9.56,35,682,515,47,1.364,17
20/05/2022,08:54:32 ,ICPKNW,3.78,32,542,922,65,1.084,14
20/05/2022,08:54:36 ,ICPKNW,2.84,21,1325,934,24,2.65,12
20/05/2022,08:54:40 ,ICPKNW,10.65,28,561,718,24,1.122,15
20/05/2022,08:54:44 ,ICPKNW,7.82,38,755,431,9,1.51,5
20/05/2022,08:54:48 ,ICPKNW,5.97,24,407,760,100,0.814,11
20/05/2022,08:54:52 ,ICPKNW,6.01,30,1047,21,19,2.094,0
20/05/2022,08:54:56 ,ICPKNW,7.22,22,252,758,20,0.504,15
20/05/2022,08:55:00 ,ICPKNW,9.84,22,463,429,17,0.926,17
20/05/2022,08:55:04 ,ICPKNW,12.65,33,648,28,35,1.296,17
20/05/2022,08:55:08 ,ICPKNW,9.77,22,343,126,33,0.686,17
20/05/2022,08:55:12 ,ICPKNW,3.05,28,504,813,72,1.008,14
20/05/2022,08:55:16 ,ICPKNW,3.33,33,823,225,31,1.646,4
20/05/2022,08:55:20 ,ICPKNW,8.71,38,633,425,17,1.266,17
20/05/2022,08:55:24 ,ICPKNW,9.2,40,711,818,20,1.422,13
20/05/2022,08:55:28 ,ICPKNW,12.27,35,207,328,67,0.414,17
